year,rank,artist,title,wiki.url,songlyrics.url,lyrics
1959,30,Elvis Presley,"""A Big Hunk o' Love""",https://en.wikipedia.org/wiki/A_Big_Hunk_o%27_Love,https://www.songlyrics.com/elvis-presley/a-big-hunk-o-love-lyrics/,"Hey baby, I ain't askin' much of you
No no no no no no no no baby
I ain't askin' much of you
Just a big-a big-a big hunk o'love will do
Don't be stingy little mama
You're 'bout to starve me half to death
You could spare a kiss or two
And still have plenty left
No no no baby
I ain't askin'much of you
Just a big-a big-a big hunk o'love will you do
You're just a natural born beehive
Filled with honey to the top
Well I ain't greedy baby
All I want is all you got
No no no baby
I ain't askin' much of you
Just a big-a big-a big hunk o'love will you do
I got a wishbone in my pocket
I got a rabbit's foot on my wrist
Everything lucky charms could bring
If you'd give me just one sweet kiss
No no no no no no no no baby
I ain't askin' much of you
Just a big-a big-a big hunk o'love will you do
Just a big-a big-a big hunk o'love will you do
Just a big-a big-a big hunk o'love will you do
Just a big-a big-a big hunk o'love will you do"
1959,31,Johnny and the Hurricanes,"""Red River Rock""",https://en.wikipedia.org/wiki/Red_River_Valley_(song),https://www.songlyrics.com/johnny-and-the-hurricanes/red-river-rock-lyrics/,"Unknown
Miscellaneous
Paddy And The Whale
PADDY AND THE WHALE

Paddy O'Brian left Ireland in glee;
He had a strong notion old England to see;
He shipped in the Nellie, for England was bound,
And the whiskey he drank made his head go around,

Cho: Laddy whack, fol de dol, fol de rol I dee dee *

O, Paddy been never sailing before;
It made his heart ache when he heard the loud roar;
For the glance of his eye, a whale he did spy:
""I'm going to be ate,"" says Paddy,""by-and-by""

O, Paddy run forward and caught hold of the mast
He grasped his arms round and there he held fast
The boat gave a tip, and, losing his grip,
Down in the whale's belly poor Paddy did slip,

He was down in the whale six months and five days
Till luck one day to his throat he did pop.
The whale give a snort and then give a blow,
And out on the land poor Paddy did go.

O, Paddy is landed and safe on the shore;
He swears that he 'll never go to sea any more.
The next time he wishes old England to see,
It will be when the railroad runs over the sea.

Note: Alternate chorus I've heard is:
Caterwaulin', Tarpaulin', Harpoonin' and all
Tune is another Derry Down variant RG
From Ballads and Sea Songs of Newfoundland, Greenleaf
Collected from John Edison, Fleur de Lys, 1929
@Sailor @fish
Filename[ PADWHAL
Play.exe DERRDWN2
RG
===DOCUMENT BOUNDARY==="
1959,32,Stonewall Jackson,"""Waterloo""",https://en.wikipedia.org/wiki/Waterloo_(Stonewall_Jackson_song),https://www.songlyrics.com/stonewall-jackson/waterloo-lyrics/,"Waterloo, Waterloo
Where will you meet your Waterloo?
Every puppy has its day, everybody has to pay
Everybody has to meet his Waterloo
Now, old Adam was the first in history
With an apple he was tempted and deceived
Just for spite the devil made him take a bite
And that's where old Adam met his Waterloo
Waterloo, Waterloo
Where will you meet your Waterloo?
Every puppy has its day, everybody has to pay
Everybody has to meet his Waterloo
Little General Napoleon of France
Tried to conquer the world, but lost his pants
Met defeat known as Bonaparte's retreat
And that's when Napoleon met his Waterloo
Waterloo, Waterloo
Where will you meet your Waterloo?
Every puppy has its day, everybody has to pay
Everybody has to meet his Waterloo
Now, a feller whose darling proved untrue
Took her life, but he lost his too
Now he swings where the little birdie sings
And that's where Tom Dooley met his Waterloo
Waterloo, Waterloo
Where will you meet your Waterloo?
Every puppy has its day, everybody has to pay
Everybody has to meet his Waterloo"
1959,33,Sammy Turner,"""Lavender Blue""",https://en.wikipedia.org/wiki/Lavender_Blue,https://www.songlyrics.com/sammy-turner/lavender-blue-lyrics/,"Lavender blue
Dilly-dilly
Lavender green
If I were king
Dilly-dilly
I'd need a queen

Whoa-oh, who told me so
Dilly-dilly
Who told me so
I told myself
Dilly-dilly
I told me so

If your dilly-dilly heart
Feels a dilly-dilly way
If you'll answer yes
In a pretty little church
On a dilly-dilly day
You'll be wed in a dilly-dilly dress of

Lavender blue
Dilly-dilly
Lavender green
Then I'll be king
Dilly-dilly
You'll be my queen

Then I'll be king
Dilly-dilly
You'll be my queen

(Lavender blue, dilly-dilly)"
1959,34,Elvis Presley,"""(Now and Then There's) A Fool Such as I""",https://en.wikipedia.org/wiki/(Now_and_Then_There%27s)_A_Fool_Such_as_I,https://www.songlyrics.com/elvis-presley/now-and-then-there-s-a-fool-such-as-i-lyrics/,"Pardon me if I'm sentimental
When we say goodbye
Don't be angry with me should I cry
When you're gone, yet I'll dream
A little dream as years go by
Now and then, there's a fool such as I

Now and then, there's a fool such as I am over you
You taught me how to love
And now you say that we are through
I'm a fool, but I'll love you dear
Until the day I die
Now and then, there's a fool such as I

Now and then, there's a fool such as I am over you
Now and then, there's a fool such as I am over you
You taught me how to love
And now you say that we are through
I'm a fool, but I'll love you dear
Until the day I die
Now and then, there's a fool such as I

Now and then, there's a fool such as I
Now and then, there's a fool such as I"
1959,35,The Virtues,"""Guitar Boogie Shuffle""",https://en.wikipedia.org/wiki/Guitar_Boogie_(song),https://www.songlyrics.com/the-virtues/guitar-boogie-shuffle-lyrics/,"Don't change yourself to suit everybody else
Don't change yourself to suit everybody else
You lay staring at your ceiling through all of the night
And out to haunt you come the ghosts of your life
You bury your head in a bone colored cradle
But do you sleep with a smile upon your face?
They say into every life a little rain must fall
But your dream cloud has burst
And dripped all over your face
A sick body forms a sick mind
But you're duty bound to do what's right
Is that the oasis of light in the darkness of your life?
You can't admit, but you can't deny
A small heart, a spiteful mind
Are you good or bad you ask yourself
And do the things you do hurt the ones who care the most for you
Are you good or bad you ask yourself
And do the things you do hurt the ones who care the most for you
Don't change yourself to suit everybody else
Don't change yourself to suit everybody else..."
1959,36,Sandy Nelson,"""Teen Beat""",https://en.wikipedia.org/wiki/Teen_Beat_(song),https://www.songlyrics.com/sandy-nelson/teen-beat-lyrics/,"Para bailar La Bamba
Para bailar La Bamba
Se necesita una poca de gracia
Una poca de gracia
Pa' mí, pa' ti, ay arriba, ay arriba
Y arriba, y arriba
Por ti seré, por ti seré, por ti seré
Yo no soy marinero
Yo no soy marinero, soy capitán
Soy capitán, soy capitán
Bamba, bamba
Bamba, bamba
Bamba, bamba, bam
Para bailar La Bamba
Para bailar La Bamba
Se necesita una poca de gracia
Una poca de gracia
Pa' mí, pa' ti, ay arriba, ay arriba
Para bailar La Bamba
Para bailar La Bamba
Se necesita una poca de gracia
Una poca de gracia
Pa' mí, pa' ti, ay arriba, ay arriba
Y arriba, y arriba
Por ti seré, por ti seré, por ti seré
Bamba, bamba
Bamba, bamba
Bamba, bamba"
1959,37,Edd Byrnes & Connie Stevens,"""Kookie, Kookie (Lend Me Your Comb)""","https://en.wikipedia.org/wiki/Kookie,_Kookie_(Lend_Me_Your_Comb)",NA,NA
1959,38,Thomas Wayne,"""Tragedy""",https://en.wikipedia.org/wiki/Tragedy_(Thomas_Wayne_song),https://www.songlyrics.com/thomas-wayne/tragedy-lyrics/,"Wind and storm (ooh-ooh)
Gone's the sun (the sun, ooh)
From the stars my dark has come
You've gone from me, oh, oh, tragedy (ah, ah, ah, ah, ah)

Oh, come back
Have me here
Hold me, love
Be sincere
You've gone from me, oh, oh, tragedy (ee-ee, ee-ee, ee-ee, ee-ee)

(Ah, ah, ah)
Like smoke from a fire
Of love oh, oh, oh, ooh
Our dreams have all gone
Above oh, oh, oh, ooh

Blown by wind
Kissed by snow
All that's left is the dark be-ee-ee-low
You've gone from me, oh, oh, tragedy
(Oh, oh, oh)
Tragedy"
1959,39,Connie Francis,"""My Happiness""",https://en.wikipedia.org/wiki/My_Happiness_(1948_song),https://www.songlyrics.com/connie-francis/my-happiness-lyrics/,"Evening shadows, make me blue
When each weary day is through
How I long to be with you, my happiness

Every day I reminisce
Dreaming of your tender kiss
Always thinking how I miss my happiness

A million years, it seems
Have gone by since we shared our dreams
But I'll hold you again
There'll be no blue memories then

Whether skies are gray or blue
Any place on Earth will do
Just as long as I'm with you, my happiness

Whether skies are gray or blue
Any place on Earth will do
Just as long as I'm with you, my happiness"
1959,40,Freddy Cannon,"""Tallahassee Lassie""",https://en.wikipedia.org/wiki/Tallahassee_Lassie,https://www.songlyrics.com/freddy-cannon/tallahassee-lassie-lyrics/,"Well, she comes from Tallahassee, whoa
She got a hi-fi chassis, whoa
Maybe looks a little sassy, whoa
But to me she's real classy, whoa
Yeah, my Tallahassee Lassie
Down in F-L-A

Well, she's rompin' to the drag
The cha-cha, rag-a-mop
Stompin' to the shag, whoa
Rocks the bunny hop

(Oo, oo)
(Oo, oo)

Well, she dances to the bop
She dances to the stroll
She dances to the walk, whoa
She can rock 'n' roll

She's my Tallahassee lassie, whoa
Yeah, my Tallahassee lassie, whoa
She's my Tallahassee lassie
Down in F-L-A

Well, she's rompin' to the drag
The cha-cha, rag-a-mop
Stompin' to the shag, whoa
Rocks the bunny hop

(Oo, oo)
(Oo, oo)

Well, she dances to the bop
She dances to the stroll
She dances to the walk, whoa
She can rock 'n' roll

She's my Tallahassee lassie, whoa
Yeah, my Tallahassee lassie, whoa
She's my Tallahassee lassie
Down in F-L-A

Come on, baby
Come on, honey
Yeah, come on, sugar
Come on, baby

Come on, baby
Come on, honey
Yeah, come on, sugar
Come on, baby

Come on, baby
Come on, honey
Yeah, come on, sugar
Come on, baby"
1959,41,Fabian,"""Tiger""",https://en.wikipedia.org/wiki/Tiger_(Fabian_song),https://www.songlyrics.com/fabian/tiger-lyrics/,"Hey, lumpa sugar, you look kinda sweet
Cuter than a baby walkin' down the street
When I look into your eyes, I want to leap
I can't conceal that you make me feel
Like a tiger
Ooh, like a tiger
Ooh, just to see you smile nearly drives me wild
I want to growl wow
I'm feelin' stronger than a grizzly bear
Soarin' like an eagle flyin' through the air
When I get you in my arms, you'd better beware
I go insane 'cause I can't be tamed
Like a tiger
Ooh, like a tiger
Ooh, just to see you smile nearly drives me wild
I want to growl wow
You keep my heart jumpin' like a kangaroo
Floatin' like an onion in a bowl of stew
Baby, every time you come in view
I run like an antelope to get to you
I'm your tiger and you're my mate
Hurry up, buttercup, and don't be late
I might get mad if I have to wait
Come right now 'cause I'm on the prowl
Like a tiger
Ooh, like a tiger
Ooh, just to see you smile nearly drives me wild
I want to growl wow
You keep my heart jumpin' like a kangaroo
Floatin' like an onion in a bowl of stew
Baby, ev'ry time you come in view
I run like an antelope to get to you
I'm your tiger and you're my mate
Hurry up, buttercup, and don't be late
I might get mad if I have to wait
Come right now 'cause I'm on the prowl
Like a tiger
Ooh, like a tiger
Ooh, just to see you smile nearly drives me wild
I want to growl wow"
1959,42,Ricky Nelson,"""Never Be Anyone Else But You""",https://en.wikipedia.org/wiki/Never_Be_Anyone_Else_But_You,https://www.songlyrics.com/ricky-nelson/never-be-anyone-else-but-you-lyrics/,"There'll never be anyone else
But you, for me
Never ever be
Just couldn't be anyone else but you

If I could take my pick of all
The girls I've ever known
Then I'd come and pick you out
To be my very own

There'll never be anyone else but you, for me
Never ever be
Just couldn't be anyone else, but you

A heart that's true and longs for you
Is all I have to give
All my love belongs to you
As long as I may live

There'll never be anyone else but you, for me
Never ever be
Just couldn't be anyone else, but you

I never will forget the way you kiss me
And when we're not together
I wonder if you've missed me

'Cause I hope and pray
The day will come
When you belong to me
Then I'm gonna prove to you
How true my love can be

There'll never be anyone else but you, for me
Never ever be
Just couldn't be anyone else, but you"
1959,43,Della Reese,"""Don't You Know?""",https://en.wikipedia.org/wiki/Don%27t_You_Know%3F,https://www.songlyrics.com/della-reese/don-t-you-know-lyrics/,"Don't you know
I have fallen in love with you
For the rest of my whole life through?
Don't you know?

I was yours from the very day
That you happened to come my way
Can't you see I'm under your spell?
By the look in my eyes
Can't you tell? Can't you tell?

Now, don't you know
Every beat of my heart keeps crying out
I want you so
Don't you know?

Don't you know
Every beat of my heart keeps crying out?
I want you so
Don't you know?"
1959,44,Elvis Presley,"""I Need Your Love Tonight""",https://en.wikipedia.org/wiki/I_Need_Your_Love_Tonight,https://www.songlyrics.com/elvis-presley/i-need-your-love-tonight-lyrics/,"Oh, oh, I love you so
Uh, uh, can't let you go
Ooh, ooh, don't tell me no
I need your love tonight

Oh, gee, the way you kiss
Sweedee, too good to miss
Wow-whee, want more of this
I need your love tonight

I've been waiting just for tonight
To do some lovin' and hold you tight
Don't tell me baby you gotta go
I got the hifi high and the lights down low

Hey, now, hear what I say
Oh, wow, you better stay
Pow, pow, don't run away
I need your love tonight"
1959,45,Dinah Washington,"""What a Diff'rence a Day Makes""",https://en.wikipedia.org/wiki/What_a_Diff%27rence_a_Day_Made,https://www.songlyrics.com/dinah-washington/what-a-diff-rence-a-day-makes-lyrics/,"What a diff'rence a day made
24 little hours
Brought the sun and the flowers
Mmm, where there used to be rain

My yesterday was blue, dear
Today I'm a part of you, dear
My lonely nights are through, dear
Since you said you were mine

Lord, what a diff'rence a day makes
There's a rainbow before me
Skies above can't be stormy
Since that moment of bliss, that thrilling kiss

It's heaven when you
Find romance on your menu
What a diff'rence a day made
And the difference is you"
